anio;region_sanitaria;municipio_id;municipio_nombre;establecimiento_id;establecimiento_nombre;dependencia;consultas_odontologicas;consultas_medicas;consultas_paramedicas;interconsultas;egresos;dias_camas_disponible;promedio_camas_disponibles;pacientes_dias;porcentaje_ocupacion;dias_estadia;promedio_dias_estadia;defunciones;giro_de_camas;tasa_mortalidad_hospitalaria
2019;VII;06568;Morón;56800734;C.A.P.S. Loma Verde;Municipal;;11119;1198;;;;;;;;;;;
2019;VII;06568;Morón;56800807;C.A.P.S. Ntra. Sra. del Valle;Municipal;;14322;1743;;;;;;;;;;;
2019;VII;06568;Morón;56800891;C.A.P.S. Dr. Gelpi;Municipal;2178;37269;7085;;;;;;;;;;;
2019;VII;06568;Morón;56800904;Unidad Sanitaria Mercedes Sosa;Municipal;4064;12807;5860;;;;;;;;;;;
2019;VII;06568;Morón;56800912;C.A.P.S. Pte. Ibañez;Municipal;5611;12783;3631;;;;;;;;;;;
2019;VII;06568;Morón;56800998;Dirección SAME Morón;Municipal;;;;;;;;;;;;;;
2019;VII;06568;Morón;56801269;C.A.P.S. Almafuerte;Municipal;1896;11835;2079;;;;;;;;;;;
2019;VII;06568;Morón;56801307;Unidad de Ate. Prim. Azucena Villaflor;Municipal;714;25118;2970;;;;;;;;;;;
2019;VII;06568;Morón;56801340;C.A.P.S. Juana Azurduy;Municipal;2731;15197;2494;;;;;;;;;;;
2019;VII;06568;Morón;56801399;C.A.P.S. Santa Laura;Municipal;4044;12084;6226;;;;;;;;;;;
2019;X;06574;Navarro;57400017;Sala de Pros. Aux. Las Marianas;Municipal;;3264;;;;;;;;;;;;
2019;X;06574;Navarro;57400025;Unid. Sanit. Villa Moll;Municipal;191;3818;;;;;;;;;;;;
2019;X;06574;Navarro;57400033;Hosp. Munic. San Antonio de Padua;Municipal;3081;128196;20105;;2121;15697;43;7258;46;7585;4;109;49;5
2019;X;06574;Navarro;57400050;Sala de Pros. Aux. J.J. Almeyra;Municipal;;7500;;;;;;;;;;;;
2019;X;06574;Navarro;57400068;Sala de Pros. Aux. P. Pietranera;Municipal;;6215;;;;;;;;;;;;
2019;X;06574;Navarro;57400076;Hogar de Ancianos Inm. Corazón de María;Municipal;;;1709;;0;15000;41;12350;82;0;;0;0;
2019;X;06574;Navarro;57400084;Centro de Atención Primaria de la Salud Sol de Mayo;Municipal;;1098;;;;;;;;;;;;
2019;X;06574;Navarro;57400092;Sala de Pros. Aux. El Porvenir;Municipal;;;;;;;;;;;;;;
2019;X;06574;Navarro;57400106;Centro de Atención Primaria de la Salud La Blanqueada;Municipal;;424;;;;;;;;;;;;
2019;X;06574;Navarro;57400114;Centro de Atención Primaria de la Salud La Laguna;Municipal;;715;;;;;;;;;;;;
2019;X;06574;Navarro;57400122;Centro de Atención Primaria de la Salud Barrio 05 Nuestra Señora del Carmen;Municipal;;19288;;;;;;;;;;;;
2019;X;06574;Navarro;57400131;Centro de Atención Primaria de la Salud Barrio Marín;Municipal;;3784;;;;;;;;;;;;
2019;X;06574;Navarro;57400157;Centro de Atención Primaria de la Salud Ramón Carrillo;Municipal;;;;;;;;;;;;;;
2019;VIII;06581;Necochea;58100017;Unid. Sanit. de Claráz;Municipal;101;2240;222;;16;5760;15;4907;85;1390;87;1;1;6
2019;VIII;06581;Necochea;58100025;Hosp. Munic. N. Cattoni;Municipal;330;10538;1958;;49;7238;20;5262;73;4108;84;17;2;35
2019;VIII;06581;Necochea;58100033;Unid. Sanit. La Dulce;Municipal;549;5231;1406;;119;8030;22;5548;69;12226;103;10;5;8
2019;VIII;06581;Necochea;58100076;Hosp. Munic. Dr. Emilio Ferreyra;Municipal;9989;338814;46465;37463;9415;31112;85;23315;75;23306;2;300;110;3
2019;VIII;06581;Necochea;58100092;Unid. Sanit. R. Santamarina;Municipal;290;3125;330;;;;;;;;;;;
2019;VIII;06581;Necochea;58100149;Hosp. Subz. Esp. Neurop. Dr. D. J. Taraborelli;Provincial;646;19909;15764;;199;22630;62;12958;57;16614;83;0;3;0
2019;VIII;06581;Necochea;58100203;Ctro. Periférico Nº 1 ;Municipal;;6048;2865;;;;;;;;;;;
2019;VIII;06581;Necochea;58100211;Hosp. Subz. Gral. José Irurzún;Municipal;3053;28887;5922;3477;548;7150;20;596;8;1798;3;22;28;4
2019;VIII;06581;Necochea;58100220;Consultorio Perif. Bo. Puerto T.J.M. Rico;Municipal;1880;2102;2630;;;;;;;;;;;
2019;VIII;06581;Necochea;58100238;Ctro. de Salud Bo. Norte;Municipal;;3423;3348;;;;;;;;;;;
2019;VIII;06581;Necochea;58100246;Ctro. de Salud Bo. Juan B. Flores;Municipal;599;2304;1269;;;;;;;;;;;
2019;VIII;06581;Necochea;58100289;Ctro. de Salud Seis  Esquinas;Municipal;;1583;3048;;;;;;;;;;;
2019;VIII;06581;Necochea;58100297;Ctro. de Salud Bo. Sudoeste D. Diez;Municipal;161;2844;2043;;;;;;;;;;;
2019;VIII;06581;Necochea;58100301;Ctro. de Salud Bo. Sur;Municipal;804;2097;1787;;;;;;;;;;;
2019;VIII;06581;Necochea;58100319;Sala de Pros. Aux. Rambla;Municipal;;466;;;;;;;;;;;;
2019;VIII;06581;Necochea;58100335;Sala de Pros. Aux. de Quequén;Municipal;;521;;;;;;;;;;;;
2019;VIII;06581;Necochea;58100343;Puesto Sanit. Costa Bonita;Municipal;;765;;;;;;;;;;;;
2019;VIII;06581;Necochea;58100360;Ctro. Salud Bo. Gral San Martin;Municipal;2121;5597;5789;;;;;;;;;;;
2019;VIII;06581;Necochea;58100386;Ctro. de Salud Madre Teresa de Calcuta;Municipal;453;2092;2289;;;;;;;;;;;
2019;VIII;06581;Necochea;58100394;Ctro. de Salud Bo. 9 de Julio;Municipal;;5749;2802;;;;;;;;;;;
2019;VIII;06581;Necochea;58100408;Ctro. de Salud Dr. Carlos Fucile;Municipal;763;2237;1754;;;;;;;;;;;
2019;II;06588;9 de Julio;58800019;Unid. Sanit. Dr. Jorge Aguilar ;Municipal;2522;5055;281;;;;;;;;;;;
2019;II;06588;9 de Julio;58800027;Unid. Sanit. Dennehy;Municipal;;569;0;;;;;;;;;;;
2019;II;06588;9 de Julio;58800035;Unid. de Pros. Aux. Regina Trombetta (12 de Octubre);Municipal;447;3112;94;;;;;;;;;;;
2019;II;06588;9 de Julio;58800043;Hosp. Munic. E. Dudignac;Municipal;1394;15459;657;;143;4745;13;303;6;238;2;3;11;2
2019;II;06588;9 de Julio;58800051;Sala de Pros. Aux. H. Castellanos (French);Municipal;990;3424;434;;;;;;;;;;;
2019;II;06588;9 de Julio;58800060;Unid. Sanit. Morea;Municipal;746;2867;130;;;;;;;;;;;
2019;II;06588;9 de Julio;58800108;Hosp. Zonal Gral. de Ag. Julio de Vedia;Provincial;3091;57862;7712;;2280;28470;78;8105;28;8009;4;85;29;4
2019;II;06588;9 de Julio;58800124;Unid. Sanit. Patricios;Municipal;1218;7327;217;;;;;;;;;;;
2019;II;06588;9 de Julio;58800132;Hosp. Munic. Dr. Manuel F. Arce;Municipal;2109;11055;1667;;296;2920;8;1701;58;1558;5;13;37;4
2019;II;06588;9 de Julio;58800159;Sala de Pros. Aux. Dr. H. Lizarralde;Municipal;3304;13145;1267;;;;;;;;;;;
2019;II;06588;9 de Julio;58800167;Unid. Sanit. E. Solabarrieta ;Municipal;2440;6619;366;;;;;;;;;;;
2019;II;06588;9 de Julio;58800175;Sala de Pros. Aux. El Provincial;Municipal;2178;5673;357;;;;;;;;;;;
2019;II;06588;9 de Julio;58800183;Unid. Sanit. Norumbega;Municipal;;562;;;;;;;;;;;;
2019;II;06588;9 de Julio;58800205;Unid. Sanit. Dr. Norman Moscato;Municipal;2660;15021;1774;;;;;;;;;;;
2019;II;06588;9 de Julio;58800230;Unid. Sanit. Bo. Parque  J. de  Vedia;Municipal;;7433;1250;;;;;;;;;;;
2019;II;06588;9 de Julio;58800256;Unid. Sanit. Bo. Luján;Municipal;2746;13730;1037;;;;;;;;;;;
2019;II;06588;9 de Julio;58800264;Sala de Pros. Aux. Alborada II;Municipal;2673;9375;1013;;;;;;;;;;;
2019;II;06588;9 de Julio;58800299;Hogar de Ancianos Munic. Sto. D. de Guzmán;Municipal;202;4007;6283;;62;22630;62;14650;65;23170;374;4;1;6
2019;II;06588;9 de Julio;58800302;Sala de Pros. Aux. Dr. Albert Sabín;Municipal;;9280;1478;;;;;;;;;;;
2019;II;06588;9 de Julio;58800345;Centro Integrador Comunitario Martin Callegaro;Municipal;2948;10340;2263;;;;;;;;;;;
2019;IX;06595;Olavarría;59500019;Unid. Sanit. Nº 13 Blanca Grande;Municipal;;351;;;;;;;;;;;;
2019;IX;06595;Olavarría;59500027;Hosp. Local Esp. en Psiquiat. de Hinojo;Municipal;1436;9853;2313;;126;8913;24;6303;71;5603;44;2;5;2
2019;IX;06595;Olavarría;59500078;Hosp. Munic. Dr. Héctor Cura;Municipal;11502;237558;33696;21004;7416;51054;140;35236;69;34001;5;388;53;5
2019;IX;06595;Olavarría;59500094;Unid. Sanit. Nº 3 Amoroso;Municipal;;1398;122;;;;;;;;;;;
2019;IX;06595;Olavarría;59500116;Unid. Sanit. Nº 14 Recalde;Municipal;473;2044;;;;;;;;;;;;
2019;IX;06595;Olavarría;59500124;Unid. Sanit. Nº 9 San Miguel;Municipal;;559;;;;;;;;;;;;
2019;IX;06595;Olavarría;59500159;Policlínica Pueblo Nuevo;Municipal;;;;;;;;;;;;;;
2019;IX;06595;Olavarría;59500167;Hosp. Local Munic. de Espigas;Municipal;372;2581;0;;28;12274;34;5045;41;4517;161;3;1;11
2019;IX;06595;Olavarría;59500191;Hosp. Zonal Esp. en Oncología L. Fortabat;Provincial;;5934;238;11;122;1860;5;751;40;662;5;32;24;26
2019;IX;06595;Olavarría;59500281;Unid. Sanit. N° 15 Santa Luisa;Municipal;;77;;;;;;;;;;;;
2019;IX;06595;Olavarría;59500299;Unid. Sanit. N° 10;Municipal;;;;;;;;;;;;;;
2019;IX;06595;Olavarría;59500302;Unid. Sanit. Nº 2 Sarmiento;Municipal;2126;8180;105;;;;;;;;;;;
2019;IX;06595;Olavarría;59500311;Unid. Sanit. Nº 1 Obrero;Municipal;1546;4422;543;;;;;;;;;;;
2019;IX;06595;Olavarría;59500329;Unid. Sanit. Nº 11 Rufino Fal;Municipal;;;;;;;;;;;;;;
2019;IX;06595;Olavarría;59500337;Unid. Sanit. Nº 12 Bo. CECO;Municipal;818;1388;114;;;;;;;;;;;
2019;IX;06595;Olavarría;59500345;Unid. Sanit. Nº 5 Irigoyen;Municipal;2333;17497;780;;;;;;;;;;;
2019;IX;06595;Olavarría;59500353;Unid. Sanit. Nº 4 Sierra Chica;Municipal;1517;10283;606;;;;;;;;;;;
2019;IX;06595;Olavarría;59500451;Unid. Sanit. Nº 6 12 de Octubre;Municipal;;6156;269;;;;;;;;;;;
2019;IX;06595;Olavarría;59500469;Unid. Sanit. Nº 21 Loma Negra;Municipal;936;8934;296;;;;;;;;;;;
2019;IX;06595;Olavarría;59500477;Unid. Sanit. Nº 7 Independencia;Municipal;1584;7746;338;;;;;;;;;;;
2019;IX;06595;Olavarría;59500507;Unid. Sanit. Nº 20 Bo. AOMA;Municipal;358;1267;14;;;;;;;;;;;
2019;IX;06595;Olavarría;59500515;Unid. Sanit. N° 8 10 de Junio;Municipal;656;6993;630;;;;;;;;;;;
2019;IX;06595;Olavarría;59500523;Unid. Sanit. Nº 22 Villa Mailin;Municipal;765;4914;299;;;;;;;;;;;
2019;IX;06595;Olavarría;59500531;Unid. Sanit. Nº 17 Damaso Arce;Municipal;;1788;;;;;;;;;;;;
2019;IX;06595;Olavarría;59500540;Unid. Sanit. Nº 18 Alberdi;Municipal;2398;14286;936;;;;;;;;;;;
2019;IX;06595;Olavarría;59500566;Unid. Sanit. Nº 19 Colonia Hinojo;Municipal;;1407;;;;;;;;;;;;
2019;IX;06595;Olavarría;59500582;Unid. Sanit. N° 16 Va. Magdalena;Municipal;;4158;374;;;;;;;;;;;
2019;IX;06595;Olavarría;59500591;Hosp. Munic. Sierras Bayas A. Iglesias;Municipal;728;10319;190;;33;1825;5;240;13;246;7;4;7;12
2019;IX;06595;Olavarría;59500647;Unid. Sanit. N° 23 Belén;Municipal;;3608;150;;;;;;;;;;;
2019;IX;06595;Olavarría;59500655;Unid. Sanit. N° 24 Tiro Federal;Municipal;;;;;;;;;;;;;;
2019;IX;06595;Olavarría;59500663;Unid. Sanit. N° 25 ACUPO;Municipal;;2077;109;;;;;;;;;;;
2019;IX;06595;Olavarría;59500671;Unid. Sanit. N° 26 Lourdes;Municipal;2564;6598;862;;;;;;;;;;;
2019;IX;06595;Olavarría;59500680;Unid. Sanit. N° 27 CIC;Municipal;930;5183;550;;;;;;;;;;;
2019;I;06602;Patagones;60200011;Hosp. Munic. de Agudos Dr. Pedro Ecay;Municipal;1527;76405;22661;;2398;34675;95;14679;42;20280;8;125;25;5
2019;I;06602;Patagones;60200045;Unid. Sanit. J. A. Pradere;Municipal;375;6083;187;;;;;;;;;;;
2019;I;06602;Patagones;60200053;Hosp. Munic. de  Stroeder;Municipal;1561;20119;930;;270;5110;14;718;14;749;3;13;19;5
2019;I;06602;Patagones;60200061;Hosp. Munic. de Villalonga;Municipal;1664;24270;1153;;198;8760;24;895;10;932;5;12;8;6
2019;I;06602;Patagones;60200088;Unid. Sanit. San Blas;Municipal;258;4738;9;;;;;;;;;;;
2019;I;06602;Patagones;60200096;Ctro. Perif. Villa del Carmen;Municipal;729;2539;208;;;;;;;;;;;
2019;I;06602;Patagones;60200100;Unid. Sanit. J. B. Casas;Municipal;;807;;;;;;;;;;;;
2019;I;06602;Patagones;60200118;Unid. Sanit. Cardenal Cagliero;Municipal;105;1312;;;;;;;;;;;;
2019;I;06602;Patagones;60200126;Ctro. Perif. Villa Morando;Municipal;798;3422;253;;;;;;;;;;;
2019;I;06602;Patagones;60200134;Ctro. Perif. Bo. Lindo;Municipal;735;4802;;;;;;;;;;;;
2019;I;06602;Patagones;60200142;Ctro. Perif. Bo. El Progreso;Municipal;547;3319;208;;;;;;;;;;;
2019;II;06609;Pehuajó;60900012;Unid. Sanit. Dr. Cumba de Fco. Madero;Municipal;2624;5786;984;;71;10220;28;5450;53;6272;88;8;3;11
2019;II;06609;Pehuajó;60900021;Unid. Sanit. E. Rogero;Municipal;1448;3634;;;;;;;;;;;;
2019;II;06609;Pehuajó;60900039;Hosp. Local Dr. F. Benincasa;Municipal;1355;8350;1818;;303;17520;48;6389;36;6064;20;8;6;3
2019;II;06609;Pehuajó;60900047;Unid. Sanit. Dr. B. Loza;Municipal;222;2408;;;;;;;;;;;;
2019;II;06609;Pehuajó;60900055;Unid. Sanit. Dr. Allieni de Mones Cazón;Municipal;2219;6187;433;;150;9855;27;7196;73;5578;37;8;6;5
2019;II;06609;Pehuajó;60900063;Unid. Sanit. Dr. Cipolla;Municipal;333;2136;;;;;;;;;;;;
2019;II;06609;Pehuajó;60900080;Hosp. Zonal Dr. J. C. Aramburu;Municipal;33576;242057;18994;;4963;25550;70;27705;96;16707;3;172;71;3
2019;II;06609;Pehuajó;60900101;C.A.P.S. Dr. Ferreyra;Municipal;;4823;;;;;;;;;;;;
2019;II;06609;Pehuajó;60900110;C.A.P.S. Dr. Raúl Peláez;Municipal;;3421;415;;;;;;;;;;;
2019;II;06609;Pehuajó;60900136;C.A.P.S. Sta. Teresita Fonavi II;Municipal;1882;4292;349;;;;;;;;;;;
2019;II;06609;Pehuajó;60900144;C.A.P.S. El Cerrito;Municipal;;3605;440;;;;;;;;;;;
2019;II;06609;Pehuajó;60900152;Unid. Sanit. de Chiclana;Municipal;;1880;;;;;;;;;;;;
2019;II;06609;Pehuajó;60900161;C.A.P.S. José Hernández;Municipal;1730;2742;;;;;;;;;;;;
2019;II;06609;Pehuajó;60900187;C.A.P.S. Don Domingo;Municipal;;2703;106;;;;;;;;;;;
2019;II;06609;Pehuajó;60900217;Centro Integrador Comunitario;Municipal;871;3521;438;;;;;;;;;;;
2019;II;06609;Pehuajó;60900250;Hogar de Ancianos de Juan Jose Paso;Municipal;;330;;;8;7300;20;7210;99;2441;305;1;0;13
2019;II;06609;Pehuajó;60900258;Centro Oncológico Pehuajó;Municipal;;;;;;;;761;;;;;;
2019;II;06616;Pellegrini;61600012;Hosp. Dr. Guillermo del Soldato;Municipal;1304;28117;1765;;1300;6484;18;2771;43;2796;2;25;73;2
2019;II;06616;Pellegrini;61600047;Unid. Sanit. Bocayuba;Municipal;;1871;;;;;;;;;;;;
2019;II;06616;Pellegrini;61600063;Unid. Sanit. de Bary;Municipal;;1868;;;;;;;;;;;;
2019;II;06616;Pellegrini;61600071;Hogar de Ancianos Dr. A. Scarpetta;Municipal;;;;;10;8396;23;8345;99;1839;184;1;0;10
2019;II;06616;Pellegrini;61600081;Sala de Primeros Auxilios Barrio 1° de Julio;Municipal;;2882;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300012;Ctro. de Atenc. Primaria Acevedo Pueblo;Municipal;;5466;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300021;Ctro. de Atenc. Primaria El Socorro;Municipal;;5561;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300039;Ctro. de Atenc. Primaria Guerrico;Municipal;;4389;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300047;Ctro. de Atenc. Primaria La Violeta;Municipal;;5376;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300055;Ctro. de Atenc. Primaria Manuel Ocampo;Municipal;;3657;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300063;Ctro. de Atenc. Primaria M. Benítez;Municipal;;2477;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300101;Hosp. Interz. Gral. de Ag. San José;Provincial;21962;119699;24476;13448;6323;60682;166;31551;52;29899;5;183;38;3
2019;IV;06623;Pergamino;62300128;Ctro. de Atenc. Primaria Pinzón;Municipal;;4236;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300136;Ctro. de Atenc. Primaria Rancagua;Municipal;748;4830;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300152;Ctro. de Atenc. Primaria Urquiza;Municipal;;4654;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300250;Ctro. de Atenc. Primaria M. H. Alfonso;Municipal;;3625;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300268;Ctro. de Atenc. Primaria Otero;Municipal;1092;10298;3051;;;;;;;;;;;
2019;IV;06623;Pergamino;62300276;Ctro. de Atenc. Primaria Dr. O. Bustos;Municipal;1413;18744;5765;;;;;;;;;;;
2019;IV;06623;Pergamino;62300284;Ctro. de Atenc. Primaria Virgen de Luján;Municipal;1464;11845;2923;;;;;;;;;;;
2019;IV;06623;Pergamino;62300292;Ctro. de Atenc. Primaria John Kennedy;Municipal;;9783;4508;;;;;;;;;;;
2019;IV;06623;Pergamino;62300306;Ctro. de Atenc. Primaria Dra. S. Fernández;Municipal;;8498;2440;;;;;;;;;;;
2019;IV;06623;Pergamino;62300314;Ctro. de Atenc. Primaria J. A. de la Peña;Municipal;;2891;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300322;Ctro. de Atenc. Primaria 12 de Octubre;Municipal;;13674;3713;;;;;;;;;;;
2019;IV;06623;Pergamino;62300331;Ctro. de Atenc. Primaria Villa Alicia;Municipal;;8675;3862;;;;;;;;;;;
2019;IV;06623;Pergamino;62300349;Ctro. de Atenc. Primaria San José;Municipal;;;;;;;;;;;;;;
2019;IV;06623;Pergamino;62300365;Ctro. de Atenc. Primaria Bo. Acevedo;Municipal;3510;27908;6603;;;;;;;;;;;
2019;IV;06623;Pergamino;62300381;Ctro. de Atenc. Primaria Dr. I. Viglierchio;Municipal;1550;9974;3319;;;;;;;;;;;
2019;IV;06623;Pergamino;62300390;Ctro. de Atenc. Primaria R. Carrillo;Municipal;937;15450;5504;;;;;;;;;;;
2019;IV;06623;Pergamino;62300438;Ctro. de Atenc. Primaria Raúl Arballo;Municipal;2339;11561;3121;;;;;;;;;;;
2019;XI;06630;Pila;63000012;Hosp. Munic. de Pila;Municipal;;78658;21092;;315;14965;41;9156;61;1423;5;14;8;4
2019;XI;06630;Pila;63000021;Sala de Primeros Auxilios La Victoria;Municipal;;;;;;;;;;;;;;
2019;XI;06630;Pila;63000039;Unid. Sanit. Casalins;Municipal;;863;91;;;;;;;;;;;
2019;V;06638;Pilar;63800014;Unid. Sanit. Pte. Derqui;Municipal;5515;224438;11352;;;;;;;;;;;
2019;V;06638;Pilar;63800031;Hosp. Central de Pilar Juan C. Sanguinetti;Municipal;;610907;32509;;18898;50641;139;42628;84;49337;3;572;136;3
2019;V;06638;Pilar;63800065;Unid. Sanit. La Lonja;Municipal;;53073;9602;;;;;;;;;;;
2019;V;06638;Pilar;63800073;Unid. Sanit. Sta. Lucía;Municipal;5568;90866;10007;;;;;;;;;;;
2019;V;06638;Pilar;63800081;Ctro. de Salud A. Manzanares;Municipal;6770;89555;5291;;;;;;;;;;;
2019;V;06638;Pilar;63800090;Unid. Sanit. Zelaya;Municipal;2083;45242;5159;;;;;;;;;;;
2019;V;06638;Pilar;63800111;Unid. Sanit. Villa Rosas;Municipal;7620;191948;14778;;;;;;;;;;;
2019;V;06638;Pilar;63800189;Unid. Sanit. Ntra. Sra. de Fátima;Municipal;6534;40151;4418;;;;;;;;;;;
2019;V;06638;Pilar;63800201;Unid. Sanit. M. Alberti;Municipal;11467;223277;10623;;;;;;;;;;;
2019;V;06638;Pilar;63800205;Hosp. Munic. Pediátrico Dr. F. Falcón;Municipal;17520;424184;14980;;9232;29555;81;20036;68;20312;2;19;114;0
2019;V;06638;Pilar;63800219;Unid. Sanit. Los Cachorros;Municipal;2866;58181;4482;;;;;;;;;;;
2019;V;06638;Pilar;63800227;Unid. Sanit. Sta. Teresa;Municipal;;44753;3546;;;;;;;;;;;
2019;V;06638;Pilar;63800235;Unid. Sanit. María Auxiliadora;Municipal;;57374;3805;;;;;;;;;;;
2019;V;06638;Pilar;63800251;Unid. Sanit. Monterrey;Municipal;4386;155175;6611;;;;;;;;;;;
2019;V;06638;Pilar;63800316;Unid. Sanit. San Alejo;Municipal;7669;53294;3315;;;;;;;;;;;
2019;V;06638;Pilar;63800324;Unid. Sanit. La Lomita;Municipal;;43095;6320;;;;;;;;;;;
2019;V;06638;Pilar;63800332;Unid. Sanit. San Cayetano;Municipal;;107983;4825;;;;;;;;;;;
2019;V;06638;Pilar;63800341;Unid. Sanit. Villa Verde;Municipal;6471;137032;17093;;;;;;;;;;;
2019;V;06638;Pilar;63800359;Unid. Sanit. Río Luján;Municipal;4392;73043;4946;;;;;;;;;;;
2019;V;06638;Pilar;63800367;Unid. Sanit. Manzone;Municipal;;40934;3189;;;;;;;;;;;
2019;V;06638;Pilar;63800375;Unid. Sanit. Toro;Municipal;;54437;4075;;;;;;;;;;;
2019;V;06638;Pilar;63800383;Unid. Sanit. M. T. Reggio;Municipal;3247;44415;1552;;;;;;;;;;;
2019;V;06638;Pilar;63800391;Unid. Sanit. Santa Ana;Municipal;;39698;3704;;;;;;;;;;;
2019;V;06638;Pilar;63800413;Unid. Sanit. Móvil;Municipal;10872;106210;;;;;;;;;;;;
2019;V;06638;Pilar;63800481;Hosp. Munic. Mat. Inf. Comodoro H. Meisner;Municipal;;145048;16465;;6671;31292;86;24304;78;24248;4;16;78;0
2019;V;06638;Pilar;63800502;Ctro. de Salud Agustoni - Enf. Juana C. Ataide;Municipal;;43325;3873;;;;;;;;;;;
2019;V;06638;Pilar;63800511;Ctro. de Salud Villa del Carmen - Nahuel Lorenzo;Municipal;;42291;4168;;;;;;;;;;;
2019;V;06638;Pilar;63800545;Ctro. de Ref. Munic. de Salud Mental;Municipal;;60474;9848;;;;;17760;;;;;;
2019;V;06638;Pilar;63800561;Centro de Rehabilitación Pilares de Esperanza;Municipal;;112441;81175;;;;;21271;;;;;;
2019;V;06638;Pilar;63800570;Centro Zoonosis;Municipal;;29969;;;;;;;;;;;;
2019;V;06638;Pilar;63800588;Unid. Sanit. El Rocio;Municipal;2774;45866;5116;;;;;;;;;;;
2019;V;06638;Pilar;63800596;Ctro. de Prev. Asist. de Violencia Familiar;Municipal;;47810;8882;;;;;;;;;;;
2019;V;06638;Pilar;63800701;Unid. Sanit. Pinazo;Municipal;3947;48609;4979;;;;;;;;;;;
2019;V;06638;Pilar;63800910;Centro de Salud Municipal Almirante Irizar;Municipal;;22394;1806;;;;;;;;;;;
2019;V;06638;Pilar;63800979;CAPS Ctro de Educacion-Prevencion y Atencion al paciente Diabetico ;Municipal;;44945;8448;;;;;;;;;;;
2019;V;06638;Pilar;63800987;Centro de Atención Primaria de la Salud Medicina del Deporte;Municipal;3611;46892;3798;;;;;;;;;;;
2019;V;06638;Pilar;63800988;Centro Odontológico Municipal Padre José María Jaime;Municipal;28167;;;;;;;;;;;;;
2019;VIII;06644;Pinamar;64400010;Hosp. Comunitario de Pinamar;Municipal;;100698;13182;871;3684;21170;58;13611;64;8195;2;97;64;3
2019;VIII;06644;Pinamar;64400022;Sala de Pros. Aux. Valeria del Mar;Municipal;4978;31141;5192;;;;;;;;;;;
2019;VIII;06644;Pinamar;64400073;Sala de Pros. Aux. Ostende;Municipal;;16536;9767;;;;;;;;;;;
2019;XI;06648;Presidente Perón;64800025;C.A.P.S. Guernica;Municipal;;60662;26870;;;;;;;;;;;
2019;XI;06648;Presidente Perón;64800068;C.A.P.S. Va. Numancia;Municipal;;63630;24432;;;;;;;;;;;
2019;XI;06648;Presidente Perón;64800084;C.A.P.S. Parque Americano;Municipal;;67040;25687;;;;;;;;;;;
2019;XI;06648;Presidente Perón;64800114;C.A.P.S. San Martín;Municipal;;57375;24253;;;;;;;;;;;
2019;XI;06648;Presidente Perón;64800298;C.A.P.S. América Unida A. Ilia;Municipal;;54468;26827;;;;;;;;;;;
2019;XI;06648;Presidente Perón;64800484;C.A.P.S. La Lata;Municipal;;12750;9420;;;;;;;;;;;
2019;XI;06648;Presidente Perón;64800688;Hosp. Zonal Gral. de Ag. Dra. Cecilia Grierson;Provincial;;91089;9755;;4263;16109;44;15786;98;15869;4;84;97;2
2019;XI;06648;Presidente Perón;64800700;Casa de los Abuelos Por los Derechos de al Anc.;Municipal;;;;;2;7665;21;4180;55;9946;4973;2;0;100
2019;XI;06648;Presidente Perón;64800718;Ctro. Odontológico;Municipal;5846;;;;;;;;;;;;;
2019;XI;06648;Presidente Perón;64800742;C.A.P.S. Dr. R. Matera;Municipal;;62797;25776;;;;;;;;;;;
2019;I;06651;Puán;65100014;Unid. Sanit. Bordenave Dr. A. Fernández Munilla;Municipal;5152;11492;746;;50;11680;32;9620;82;13222;264;7;2;14
2019;I;06651;Puán;65100022;Unid. Sanit. Della N. Cerviño;Municipal;1704;10549;92;;61;4431;12;4212;95;7338;120;10;5;16
2019;I;06651;Puán;65100031;Unid. Sanit. Felipe Solá;Municipal;1782;5784;57;;42;8030;22;6981;87;4751;113;7;2;17
2019;I;06651;Puán;65100049;Hosp. Munic. Gobernador Ugarte;Municipal;144;22537;5457;;1575;11315;31;2979;26;2974;2;62;51;4
2019;I;06651;Puán;65100057;Hosp. Munic. Villa Iris;Municipal;5114;7786;1547;;232;13140;36;8494;65;8891;38;17;6;7
2019;I;06651;Puán;65100081;Unid. Sanit. y Hogar Geriát. El Centenario;Municipal;;3971;132;;6;2920;8;2729;93;3011;502;0;1;0
2019;I;06651;Puán;65100090;Unid. Sanit. San Germán;Municipal;2;2170;120;;;;;;;;;;;
2019;I;06651;Puán;65100120;Equipo Móvil de Salud;Municipal;562;2702;2448;;;;;;;;;;;
2019;I;06651;Puán;65100138;Hogar Geriátrico Melvin Jones;Municipal;;;;;23;12775;35;12351;97;16460;716;5;1;22
